name	street_address	postal_code	opening_date	latitude	longitude
150 W. EL DORADO BLVD	150 W. EL DORADO BLVD	77546	1987 	29.5169	-95.1947
1608 W. MAGNOLIA AVE.	1608 W. MAGNOLIA AVE.	36340	1987 	31.0435	-85.8794
845-R BLOWING ROCK BLVD	845-R BLOWING ROCK BLVD	28645	1987 	35.9348	-81.5448
2400 N HERVEY ST	2400 N HERVEY ST	71801	1987 	33.658	-93.5949
4253 DENNY AVE.	4253 DENNY AVE.	39581	1987 	30.363	-88.529
1506 NORTH TEXANA	1506 NORTH TEXANA	77964	1987 	29.3696	-96.8664
2001 US HIGHWAY #1	2001 US HIGHWAY #1	32958	1987 	27.7878	-80.4827
231 EASTSIDE DRIVE	231 EASTSIDE DRIVE	39345	1987 	32.3173	-89.1448
88 HIGHLAND CROSSING	88 HIGHLAND CROSSING	30539	1987 	34.68	-84.4715
1501 VAUGHN	1501 VAUGHN	62095	1987 	38.8604	-90.0942
1830 US HWY 82 WEST	1830 US HWY 82 WEST	31794	1987 	31.4597	-83.5108
1710 CENTRAL TEXAS EXPRESSWAY	1710 CENTRAL TEXAS EXPRESSWAY	76550	1987 	31.0664	-98.1919
1655 SUNSET DRIVE	1655 SUNSET DRIVE	38901	1987 	33.7713	-89.803
1680 FT CAMPBELL BLVD	1680 FT CAMPBELL BLVD	37042	1987 	36.5807	-87.4056
1401 GRAY HIGHWAY	1401 GRAY HIGHWAY	31211	1987 	32.8783	-83.5996
3535 APALACHEE PKWY	3535 APALACHEE PKWY	32311	1987 	30.4031	-84.1884
2305 HWY 67 WEST	2305 HWY 67 WEST	76821	1987 	31.754	-99.937
1998 STATE RD. #44	1998 STATE RD. #44	32168	1987 	29.0169	-80.9574
3111 BROWNS MILL RD	3111 BROWNS MILL RD	37604	1987 	36.3126	-82.3802
3570 SOUTHWEST ARCHER RD	3570 SOUTHWEST ARCHER RD	32608	1987 	29.6115	-82.3941
10991-1 SAN JOSE BLVD.	10991-1 SAN JOSE BLVD.	32223	1987 	30.1591	-81.6307
3838 S SEMARON BLVD	3838 S SEMARON BLVD	32822	1987 	28.4949	-81.2895
8701 US HWY 19	8701 US HWY 19	34668	1987 	28.3007	-82.697
4400 13TH ST.	4400 13TH ST.	34769	1987 	28.2493	-81.2875
4001 SE FEDERAL HWY	4001 SE FEDERAL HWY	34997	1987 	27.136	-80.2169
2381 PASS ROAD	2381 PASS ROAD	39531	1987 	30.4058	-88.9622
525 KIMBALL CROSSING	525 KIMBALL CROSSING	37347	1987 	35.065	-85.6182
6767 103RD STREET	6767 103RD STREET	32210	1987 	30.2686	-81.7399
540 WEST BYPASS	540 WEST BYPASS	36420	1987 	31.279	-86.487
1405 TAHOKA ROAD	1405 TAHOKA ROAD	79316	1987 	33.1535	-102.296
6709 BLUE RIDGE BLVD.	6709 BLUE RIDGE BLVD.	64133	1987 	39.0139	-94.4591
3010 BLAKE AVENUE	3010 BLAKE AVENUE	81601	1987 	39.5333	-107.321
261 COOPER CREEK DRIVE	261 COOPER CREEK DRIVE	27028	1987 	35.9205	-80.5714
250 TURNER STREET	250 TURNER STREET	28315	1987 	35.1242	-79.4415
400 TINEY BROWNING BLVD	400 TINEY BROWNING BLVD	77979	1987 	28.6047	-96.6302
501 EAST PAWNEE	501 EAST PAWNEE	67211	1987 	37.6672	-97.3192
1500 MILITARY STREET	1500 MILITARY STREET	35570	1987 	34.1497	-88.0038
4538 US HWY 231	4538 US HWY 231	36092	1987 	32.5929	-86.219
14507 PLANK ROAD	14507 PLANK ROAD	70714	1987 	30.5848	-91.1476
3450 FM 1960 WEST	3450 FM 1960 WEST	77068	1987 	30.0079	-95.4853
2461 E GULF TO LAKES HWY	2461 E GULF TO LAKES HWY	34453	1987 	28.8658	-82.3598
4450 EAST MCCAIN BLVD	4450 EAST MCCAIN BLVD	72117	1987 	34.7772	-92.1791
2204 NORTH 4TH STREET	2204 NORTH 4TH STREET	71334	1987 	31.6406	-91.5488
739 HWY 165 S.	739 HWY 165 S.	71463	1987 	30.8066	-92.6522
711 EAST MAIN STREET	711 EAST MAIN STREET	71263	1987 	32.8876	-91.4107
2004 SO. JULIA ST.	2004 SO. JULIA ST.	71269	1987 	32.4573	-91.7875
1002 STERLINGTON HWY	1002 STERLINGTON HWY	71241	1987 	32.7643	-92.3766
1572 ANDERSON HWY	1572 ANDERSON HWY	30643	1987 	34.3669	-82.9201
855 NORTH CHURCH ST.	855 NORTH CHURCH ST.	30286	1987 	32.8958	-84.3308
1851 WEST HWY 192	1851 WEST HWY 192	40741	1987 	37.1438	-84.0784
608 EAST MAIN STREET	608 EAST MAIN STREET	38462	1987 	35.5354	-87.5491
1845 NORTH 81 HWY	1845 NORTH 81 HWY	73533	1987 	34.5028	-97.9519
6001 CENTRAL EXPRESSWAY	6001 CENTRAL EXPRESSWAY	75023	1987 	33.0547	-96.7351
12300 LAKE JUNE RD	12300 LAKE JUNE RD	75180	1987 	32.722	-96.6163
3451 TAMIAMI TRAIL E	3451 TAMIAMI TRAIL E	34112	1987 	26.1215	-81.7525
7207 NORTH M-1 HWY	7207 NORTH M-1 HWY	64119	1987 	39.2027	-94.5182
2592 NO. COLUMBIA ST.	2592 NO. COLUMBIA ST.	31061	1987 	33.0836	-83.234
3886 GA HWY 17	3886 GA HWY 17	30577	1987 	34.5616	-83.3172
1636 SANDIFER BLVD	1636 SANDIFER BLVD	29678	1987 	34.6603	-82.9456
1201 HWY 31 N.W.	1201 HWY 31 N.W.	35640	1987 	34.4422	-86.9403
300 NORTH GREENBRIAR DRIVE	300 NORTH GREENBRIAR DRIVE	61761	1987 	40.5155	-88.9863
1381 SO. MAIN STREET	1381 SO. MAIN STREET	78006	1987 	29.8517	-98.7293
6565 STATE AVENUE	6565 STATE AVENUE	66102	1987 	39.1122	-94.6664
6020 HARRISON ROAD	6020 HARRISON ROAD	31216	1987 	32.7323	-83.6871
3159 GARLAND AVENUE	3159 GARLAND AVENUE	75041	1987 	32.8815	-96.646
30983 HWY 441 SOUTH	30983 HWY 441 SOUTH	30529	1988 	34.2104	-83.4684
2709-A CHURCH STREET	2709-A CHURCH STREET	29526	1988 	33.8502	-79.0169
5245 SER RD SOUTH	5245 SER RD SOUTH	36619	1988 	30.5868	-88.1855
6830 NORMANDY BLVD	6830 NORMANDY BLVD	32205	1988 	30.3074	-81.7204
2040 LON DRIVE	2040 LON DRIVE	61866	1988 	40.3071	-88.1558
409 SYLAMORE AVENUE	409 SYLAMORE AVENUE	72560	1988 	35.8631	-92.1111
1047 EAST CASWELL STREET	1047 EAST CASWELL STREET	28170	1988 	34.9854	-80.0854
7162 HWY 1	7162 HWY 1	71350	1988 	31.0674	-92.0545
13201 FM 620 ROAD NORTH	13201 FM 620 ROAD NORTH	78729	1988 	30.4513	-97.7659
917 EAST MAIN STREET	917 EAST MAIN STREET	29360	1988 	34.5032	-82.0227
901 NC HIGHWAY 16 SOUTH	901 NC HIGHWAY 16 SOUTH	28681	1988 	35.9143	-81.2083
1226 EAST DIXIE DRIVE	1226 EAST DIXIE DRIVE	27203	1988 	35.6861	-79.8292
781 LEONARD AVENUE	781 LEONARD AVENUE	28001	1988 	35.3515	-80.1988
1226 FREEPORT ROAD	1226 FREEPORT ROAD	32433	1988 	30.7472	-86.1466
1150 S 4TH STREET	1150 S 4TH STREET	29550	1988 	34.3867	-80.0826
2808 COURT STREET	2808 COURT STREET	70767	1988 	30.4735	-91.2632
13750 I-10 EAST	13750 I-10 EAST	77015	1988 	29.7785	-95.1812
7202 WATTS ROAD	7202 WATTS ROAD	53719	1988 	43.0295	-89.5053
300 PINECREST PLAZA	300 PINECREST PLAZA	40351	1988 	38.1906	-83.4321
499 INDIAN MOUND DR	499 INDIAN MOUND DR	40353	1988 	38.0612	-83.9296
1965 NORTH STATE STREET	1965 NORTH STATE STREET	46140	1988 	39.7991	-85.7845
1618 W MCCLAIN	1618 W MCCLAIN	47170	1988 	38.6844	-85.803
1308 SO. HARRIS ST.	1308 SO. HARRIS ST.	31082	1988 	32.9845	-82.8375
970 EAST LIBERTY ST.	970 EAST LIBERTY ST.	29745	1988 	35.006	-81.2118
511 NO. HWY 52	511 NO. HWY 52	29461	1988 	33.1642	-80.0104
168 WALMART DRIVE	168 WALMART DRIVE	72634	1988 	36.2631	-92.5764
3130 LAWRENCE RD	3130 LAWRENCE RD	76308	1988 	33.8598	-98.5406
2281 WEST 190 NO HWY 70	2281 WEST 190 NO HWY 70	85552	1988 	32.8313	-109.762
1815 BROTHERS BLVD	1815 BROTHERS BLVD	77845	1988 	30.5719	-96.2988
1921 SOUTH MAIN	1921 SOUTH MAIN	51250	1988 	43.0751	-96.1904
1435 EAST MAIN ST	1435 EAST MAIN ST	78624	1988 	30.2793	-98.8839
5070 FAYETTEVILLE	5070 FAYETTEVILLE	28358	1988 	34.6209	-78.9899
169 NORMAN STATION BLVD	169 NORMAN STATION BLVD	28117	1988 	35.5718	-80.8923
2110 N STATE HWY #3	2110 N STATE HWY #3	47265	1988 	39.0112	-85.6333
2473 HACKWORTH ROAD	2473 HACKWORTH ROAD	35214	1988 	33.5599	-86.8905
432 SOUTH BROAD STREET	432 SOUTH BROAD STREET	37825	1988 	36.4172	-83.6524
100 SYCAMORE ESTATES DR	100 SYCAMORE ESTATES DR	47001	1988 	39.0602	-84.9309
2897 VETERAN'S MEMORIAL PKWY	2897 VETERAN'S MEMORIAL PKWY	63303	1988 	38.7627	-90.539
1 CHERRY TREE PLAZA	1 CHERRY TREE PLAZA	47501	1988 	38.6582	-87.1762
4001 BEHRMAN	4001 BEHRMAN	70114	1988 	29.9382	-90.0367
360 HARBISON BLVD	360 HARBISON BLVD	29212	1988 	34.0756	-81.1761
1165 WAL-MART WAY	1165 WAL-MART WAY	40160	1988 	37.8285	-85.9389
1347 WEST BROAD	1347 WEST BROAD	28337	1988 	34.6476	-78.5864
4404 52ND STREET	4404 52ND STREET	53144	1988 	42.6018	-87.8762
1001 HWY 98 BYPASS	1001 HWY 98 BYPASS	39429	1988 	31.2552	-89.7926
1920 SOUTH ARKANSAS	1920 SOUTH ARKANSAS	71075	1988 	32.9946	-93.4599
10445 DIXIE HIGHWAY	10445 DIXIE HIGHWAY	40272	1988 	38.0961	-85.8599
8320 LOCKWOOD RIDGE	8320 LOCKWOOD RIDGE	34243	1988 	27.4077	-82.5292
14286 BEACH BLVD	14286 BEACH BLVD	32250	1988 	30.2846	-81.3984
8808 BEACH BLVD.	8808 BEACH BLVD.	32216	1988 	30.2837	-81.5836
34301 HWY 43	34301 HWY 43	36784	1988 	31.936	-87.7701
2750 S WOODLANDS VILLAGE BLVD	2750 S WOODLANDS VILLAGE BLVD	86001	1988 	35.2799	-111.723
1800 HWY 51 WEST	1800 HWY 51 WEST	53589	1988 	42.9265	-89.2243
13901 MANCHESTER RD	13901 MANCHESTER RD	63011	1988 	38.6014	-90.5521
4101 HWY 121	4101 HWY 121	76021	1988 	32.8517	-97.1385
1636 HENDERSONVILLE ROAD	1636 HENDERSONVILLE ROAD	28803	1988 	35.5418	-82.5231
790 GREENSBURG COMMMONS S/C	790 GREENSBURG COMMMONS S/C	47240	1988 	39.3332	-85.4758
1785 COBB PARKWAY SOUTH	1785 COBB PARKWAY SOUTH	30060	1988 	33.9321	-84.5475
174 CYPRESS POINT PRKWY	174 CYPRESS POINT PRKWY	32164	1988 	29.4996	-81.2233
2401 AUGUSTA ROAD	2401 AUGUSTA ROAD	29169	1988 	33.991	-81.0896
1825 ROCKBRIDGE RD	1825 ROCKBRIDGE RD	30087	1988 	33.8174	-84.1317
1030 NORWOOD PARK BD	1030 NORWOOD PARK BD	78753	1988 	30.3747	-97.6762
2801 NORTH MAIN STREET	2801 NORTH MAIN STREET	77575	1988 	30.0667	-94.766
10835 ST CHARLES ROCK ROAD	10835 ST CHARLES ROCK ROAD	63074	1988 	38.7272	-90.3855
301 PARKWAY PLAZA	301 PARKWAY PLAZA	40906	1988 	36.8539	-83.885
120 JILL DRIVE	120 JILL DRIVE	40403	1988 	37.5756	-84.2777
1625 SIMPSON HWY #49	1625 SIMPSON HWY #49	39111	1988 	31.8802	-89.7209
2701 LOUISVILLE AVENUE	2701 LOUISVILLE AVENUE	71201	1988 	32.5194	-92.1076
373 S ILLINOIS AVE	373 S ILLINOIS AVE	37830	1988 	35.9927	-84.2704
460 HWY 90	460 HWY 90	39576	1988 	30.2896	-89.3835
1511 BENVENUE RD.	1511 BENVENUE RD.	27804	1988 	35.9738	-77.8269
1515 N FM 1604 EAST	1515 N FM 1604 EAST	78258	1988 	29.6498	-98.5041
171 YODER AVENUE	171 YODER AVENUE	81620	1988 	39.633	-106.515
3201 EAST PLATTE AVE	3201 EAST PLATTE AVE	80909	1988 	38.8515	-104.779
890 ODUM ROAD	890 ODUM ROAD	35071	1988 	33.6793	-86.8206
4331 8TH.ST.SOUTH	4331 8TH.ST.SOUTH	54494	1988 	44.3735	-89.7876
3846 STATE ROAD 674	3846 STATE ROAD 674	33573	1988 	27.7122	-82.3607
3451 NELSON ROAD	3451 NELSON ROAD	70605	1988 	30.1659	-93.2491
1160 SOUTH SIXTH STREET	1160 SOUTH SIXTH STREET	32063	1988 	30.2677	-82.1246
3132 COLLEGE DR.	3132 COLLEGE DR.	70808	1988 	30.4114	-91.1497
725 NO. TYNDALL PKWY	725 NO. TYNDALL PKWY	32404	1988 	30.1886	-85.5639
3600 YOUNGFIELD ST	3600 YOUNGFIELD ST	80033	1988 	39.7743	-105.1
1024 N MAIN STREET	1024 N MAIN STREET	40356	1988 	37.8839	-84.571
1201 SOUTH DIVISION	1201 SOUTH DIVISION	60033	1988 	42.4243	-88.6143
1095 INDUSTRIAL PKWY	1095 INDUSTRIAL PKWY	36571	1988 	30.8316	-88.0939
13300 CORTEZ BLVD	13300 CORTEZ BLVD	34613	1988 	28.5553	-82.536
450 WEST BELMONT DRIVE SW	450 WEST BELMONT DRIVE SW	30701	1988 	34.4966	-84.938
1213 E. TRINITY MILLS ROAD	1213 E. TRINITY MILLS ROAD	75006	1988 	32.9604	-96.8916
305 HOLLY SPRINGS PLAZA	305 HOLLY SPRINGS PLAZA	28734	1988 	35.185	-83.3903
1741 EAST FLORENCE BLVD	1741 EAST FLORENCE BLVD	85222	1988 	32.8781	-111.735
12100 LEM TURNER RD	12100 LEM TURNER RD	32218	1988 	30.4491	-81.6565
6110 WEST KELLOG	6110 WEST KELLOG	67209	1988 	37.6713	-97.4372
8970 PENSACOLA BLVD	8970 PENSACOLA BLVD	32534	1988 	30.5263	-87.2773
5500 THOMASVILLE ROAD	5500 THOMASVILLE ROAD	32312	1988 	30.5559	-84.2574
2650 CREIGHTON ROAD	2650 CREIGHTON ROAD	32504	1988 	30.4879	-87.1894
661 BLANDING BLVD	661 BLANDING BLVD	32073	1988 	30.161	-81.7292
1626 ST. ROUTE 12 SO.	1626 ST. ROUTE 12 SO.	37015	1988 	36.2993	-87.0695
260 BOBBY JONES EXPRESSWAY	260 BOBBY JONES EXPRESSWAY	30907	1988 	33.5125	-82.0949
772 EAST ROLLINS ROAD	772 EAST ROLLINS ROAD	60073	1988 	42.3663	-88.0965
5401 SOUTH WHITE MOUNTAIN ROAD	5401 SOUTH WHITE MOUNTAIN ROAD	85901	1988 	34.2714	-110.037
9901 GRANT ST.	9901 GRANT ST.	80229	1988 	39.8596	-104.959
2604 NORTH MAIN ST	2604 NORTH MAIN ST	76513	1988 	31.0733	-97.4864
470 NO. MAYO TRAIL	470 NO. MAYO TRAIL	41240	1988 	37.8233	-82.7817
1461 EAST HWY 90 BYPASS	1461 EAST HWY 90 BYPASS	42633	1988 	36.8019	-84.8284
5025 LOOP 410 NORTHWEST	5025 LOOP 410 NORTHWEST	78229	1988 	29.4995	-98.5717
1002 N SPENCE AVE.	1002 N SPENCE AVE.	27534	1988 	35.3771	-77.9246
590 JACKSON BLVD	590 JACKSON BLVD	28339	1988 	35.3228	-78.6896
1550 SKIBO ROAD	1550 SKIBO ROAD	28303	1988 	35.0842	-78.953
657 STATE HWY 90	657 STATE HWY 90	85635	1988 	31.5625	-110.243
250 HIGHLANDS SQUARE	250 HIGHLANDS SQUARE	28792	1988 	35.3538	-82.4163
3027 WADE HAMPTON BLVD.	3027 WADE HAMPTON BLVD.	29687	1988 	34.9356	-82.3224
4840 OUTER LOOP	4840 OUTER LOOP	40219	1988 	38.1416	-85.6822
710 EAST BEN WHITE BLVD	710 EAST BEN WHITE BLVD	78704	1988 	30.2463	-97.7609
1521 I-35 EAST	1521 I-35 EAST	76705	1988 	31.6098	-97.0882
3725 RAMSEY STREET	3725 RAMSEY STREET	28311	1988 	35.1343	-78.8941
1850 NORTH MAIN	1850 NORTH MAIN	46173	1988 	39.6148	-85.4383
401 N BURKHARDT RD.	401 N BURKHARDT RD.	47715	1988 	37.9755	-87.4751
2281 SOUTH MAIN ST.	2281 SOUTH MAIN ST.	43311	1988 	40.3659	-83.7582
2171 O'NEAL LN	2171 O'NEAL LN	70816	1988 	30.4258	-91.0382
1915 SOUTH HURSTBOURNE LANE	1915 SOUTH HURSTBOURNE LANE	40220	1988 	38.215	-85.6221
1201 KNOX AVENUE	1201 KNOX AVENUE	29841	1988 	33.5174	-81.9495
1506 FIR AVENUE	1506 FIR AVENUE	73077	1988 	36.3086	-97.2881
140 E COLLEGE DRIVE	140 E COLLEGE DRIVE	66901	1988 	39.5688	-97.6463
4801 SOUTH COOPER STREET	4801 SOUTH COOPER STREET	76017	1988 	32.6593	-97.1644
1501 S.W. WANAMAKER ROAD	1501 S.W. WANAMAKER ROAD	66604	1988 	39.0404	-95.717
1918 NORTH STATE STREET	1918 NORTH STATE STREET	66749	1989 	37.9267	-95.397
501 HAMPTON POINTE BLVD	501 HAMPTON POINTE BLVD	27278	1989 	36.0797	-79.0946
2050 FALSE RIVER DRIVE	2050 FALSE RIVER DRIVE	70760	1989 	30.7003	-91.4403
401 NORTH GENERAL BLVD.	401 NORTH GENERAL BLVD.	28092	1989 	35.4734	-81.2409
1915 SOUTH RANGE AVENUE	1915 SOUTH RANGE AVENUE	67701	1989 	39.3947	-101.045
2500 SO. KIRKMAN RD	2500 SO. KIRKMAN RD	32811	1989 	28.5249	-81.4399
2780 JOHN HAWKINS PKWY	2780 JOHN HAWKINS PKWY	35244	1989 	33.357	-86.8158
1637 EAST ROUTE 36	1637 EAST ROUTE 36	43078	1989 	40.1125	-83.7663
5811 ELMORE AVENUE	5811 ELMORE AVENUE	52807	1989 	41.5654	-90.5392
976 COMMONWEALTH BLVD	976 COMMONWEALTH BLVD	24112	1989 	36.6963	-79.8688
5800 N. HWY 98	5800 N. HWY 98	33809	1989 	28.1285	-81.9563
120 DANIEL BOONE PLAZA	120 DANIEL BOONE PLAZA	41701	1989 	37.2749	-83.1906
7525 WINCHESTER RD.	7525 WINCHESTER RD.	38125	1989 	35.0355	-89.8033
3020 N BRYANT BLVD	3020 N BRYANT BLVD	76903	1989 	31.4689	-100.439
6675 BUSINESS CENTER DR.	6675 BUSINESS CENTER DR.	80130	1989 	39.5386	-104.922
901 US HWY 401 BYPASS	901 US HWY 401 BYPASS	28352	1989 	34.7792	-79.4575
305 SOUTH LARKIN	305 SOUTH LARKIN	60436	1989 	41.508	-88.1055
1608 NORTH SWENSON	1608 NORTH SWENSON	79553	1989 	32.9431	-99.816
60 SOUTH STEWART ROAD	60 SOUTH STEWART ROAD	40701	1989 	36.942	-84.1068
11228 HIGHWAY 63 SO.	11228 HIGHWAY 63 SO.	39452	1989 	30.8734	-88.5887
10741 WEST FLORISSANT	10741 WEST FLORISSANT	63135	1989 	38.7478	-90.3026
1905 MC COY ROAD	1905 MC COY ROAD	53590	1989 	43.19	-89.2253
200 COLUMBUS CORNERS DRIVE	200 COLUMBUS CORNERS DRIVE	28472	1989 	34.3121	-78.7077
1524 HWY 19 NORTH	1524 HWY 19 NORTH	39307	1989 	32.3589	-88.7494
4515 COLLEGE AVENUE	4515 COLLEGE AVENUE	79549	1989 	32.7602	-100.953
6310 S. HWY 85-87	6310 S. HWY 85-87	80817	1989 	38.674	-104.696
1362 WEST MAIN STREET	1362 WEST MAIN STREET	53190	1989 	42.8187	-88.7328
2440 NORTH LEBANON STREET	2440 NORTH LEBANON STREET	46052	1989 	40.048	-86.4659
609 S TAYLOR DR	609 S TAYLOR DR	53081	1989 	43.7361	-87.7289
616 HWY 54 EAST	616 HWY 54 EAST	54615	1989 	44.2772	-90.8007
10411 N FREEWAY 45	10411 N FREEWAY 45	77037	1989 	29.8855	-95.3955
2881 NORTH AVENUE	2881 NORTH AVENUE	81501	1989 	39.0728	-108.55
2151 EAST MAIN ST	2151 EAST MAIN ST	29307	1989 	34.9824	-81.8573
14500 US HWY 301 SO.	14500 US HWY 301 SO.	32091	1989 	29.9375	-82.1171
3700 HWY 280/431 N.	3700 HWY 280/431 N.	36867	1989 	32.4923	-85.0194
1940 VENTURE DRIVE	1940 VENTURE DRIVE	52501	1989 	41.0239	-92.4174
7520 GARNERS FERRY ROAD	7520 GARNERS FERRY ROAD	29209	1989 	33.968	-80.9384
3141 GARDEN ROAD	3141 GARDEN ROAD	27215	1989 	36.0723	-79.4698
1049 DURHAM ROAD, SUITE A	1049 DURHAM ROAD, SUITE A	27573	1989 	36.4147	-78.9738
2825 SOUTH STATE ROUTE 73	2825 SOUTH STATE ROUTE 73	45177	1989 	39.4635	-83.8445
1834 WINKLER STREET	1834 WINKLER STREET	28697	1989 	36.137	-81.1746
7150 EAST SPEEDWAY	7150 EAST SPEEDWAY	85710	1989 	32.2133	-110.826
2400 N. FRANKLIN ST.	2400 N. FRANKLIN ST.	24073	1989 	37.136	-80.4122
3209 DEANS BRIDGE RD	3209 DEANS BRIDGE RD	30906	1989 	33.3871	-82.0124
3240 SOUTHWESTERN	3240 SOUTHWESTERN	46952	1989 	40.5812	-85.6632
903 SOUTH FIRST/ROUTE 3	903 SOUTH FIRST/ROUTE 3	73446	1989 	34.0927	-96.7485
1126 WEST BUSINESS 77	1126 WEST BUSINESS 77	78586	1989 	26.1113	-97.6352
2201 NO. YOUNG BLVD	2201 NO. YOUNG BLVD	32626	1989 	29.4532	-82.8684
2025 N MARINE ROAD	2025 N MARINE ROAD	28546	1989 	34.7812	-77.3756
2003 E. RODEO DRIVE	2003 E. RODEO DRIVE	86326	1989 	34.7238	-112.01
3105 MLK JR BLVD	3105 MLK JR BLVD	28562	1989 	35.0915	-77.0994
4210 FRANKLIN ROAD	4210 FRANKLIN ROAD	24014	1989 	37.2368	-79.9355
780 COMMONWEALTH DRIVE	780 COMMONWEALTH DRIVE	24273	1989 	36.942	-82.6314
620 SOUTH IH 35	620 SOUTH IH 35	78626	1989 	30.6431	-97.6471
3023 MILTON AVENUE	3023 MILTON AVENUE	53545	1989 	42.7003	-89.0105
233 S NEW YORK AVE	233 S NEW YORK AVE	88310	1989 	32.8399	-105.976
1260 KINZIE AVENUE	1260 KINZIE AVENUE	60915	1989 	41.1443	-87.8624
7700 WEST QUINCY AVENUE	7700 WEST QUINCY AVENUE	80123	1989 	39.6161	-105.074
1841 WEST MAIN STREET	1841 WEST MAIN STREET	24153	1989 	37.2888	-80.0782
5555 S US HWY #41	5555 S US HWY #41	47802	1989 	39.3932	-87.3977
2801-B AIRPORT THRUWAY	2801-B AIRPORT THRUWAY	31909	1989 	32.5355	-84.9258
670 LILLINGTON HWY	670 LILLINGTON HWY	28390	1989 	35.2119	-78.975
1200 S.E. MILITARY DRIVE	1200 S.E. MILITARY DRIVE	78214	1989 	29.3633	-98.4905
3795 BUFORD DRIVE	3795 BUFORD DRIVE	30519	1989 	34.0894	-83.947
2032 DELL RANGE BLVD	2032 DELL RANGE BLVD	82009	1989 	41.2759	-104.883
1536 EGG HARBOR ROAD	1536 EGG HARBOR ROAD	54235	1989 	44.8441	-87.3804
6777 CLINTON HWY	6777 CLINTON HWY	37912	1989 	36.008	-83.9796
7340 NORRIS FREEWAY N.E.	7340 NORRIS FREEWAY N.E.	37918	1989 	36.0466	-83.9251
1299 NORTH BRIGHTLEAF	1299 NORTH BRIGHTLEAF	27577	1989 	35.5065	-78.3445
160 LOWES BLVD	160 LOWES BLVD	27292	1989 	35.7758	-80.2317
100 WEST WHITE PARK DRIVE	100 WEST WHITE PARK DRIVE	85621	1989 	31.3774	-110.926
455 EAST WETMORE	455 EAST WETMORE	85705	1989 	32.2603	-110.985
2250 NO. DIERS AVE	2250 NO. DIERS AVE	68803	1989 	40.9169	-98.3875
567 IVY TECH DRIVE	567 IVY TECH DRIVE	47250	1989 	38.7872	-85.3803
700 MIKES' PIKE BLVD	700 MIKES' PIKE BLVD	86047	1989 	35.2583	-110.531
3919 EAST MARKET STREET	3919 EAST MARKET STREET	46947	1989 	40.7548	-86.3668
975 NORTH CABLE ROAD	975 NORTH CABLE ROAD	45805	1989 	40.7395	-84.1447
2400 W MICHIGAN ST	2400 W MICHIGAN ST	45365	1989 	40.2849	-84.1597
2727 CORNHUSKERS DRIVE	2727 CORNHUSKERS DRIVE	68776	1989 	42.4671	-96.4187
301 TOWN CENTER BLVD	301 TOWN CENTER BLVD	45891	1989 	40.8741	-84.5787
100 SOUTH RAGUS RD	100 SOUTH RAGUS RD	85532	1989 	33.4075	-110.843
1233 NORTH LEE HIGHWAY	1233 NORTH LEE HIGHWAY	24450	1989 	37.7943	-79.4766
1193 NORTH MAIN STREET	1193 NORTH MAIN STREET	24354	1989 	36.8285	-81.5305
2099 N BRIDGE STREET	2099 N BRIDGE STREET	28621	1989 	36.2835	-80.8459
4701 BUENA VISTA ROAD	4701 BUENA VISTA ROAD	31907	1989 	32.4795	-84.9094
10060 TWO NOTCH ROAD	10060 TWO NOTCH ROAD	29223	1989 	34.0841	-80.9329
5401 FAIRINGTON ROAD	5401 FAIRINGTON ROAD	30038	1989 	33.6764	-84.1538
335 SO. RED BANK ROAD	335 SO. RED BANK ROAD	47712	1989 	37.9663	-87.6366
300 WEST ESPLANADE	300 WEST ESPLANADE	70065	1989 	30.0229	-90.2513
1028 RICHMOND AVENUE C.	1028 RICHMOND AVENUE C.	24401	1989 	38.1462	-79.0763
3471 OLD HALIFAX RD	3471 OLD HALIFAX RD	24592	1989 	36.7019	-78.9201
3911 BIENVILLE BLVD	3911 BIENVILLE BLVD	39564	1989 	30.4033	-88.7757
1430 AUSTIN HIGHWAY	1430 AUSTIN HIGHWAY	78209	1989 	29.4862	-98.4568
3306 NORTH UNIVERSITY DRIVE	3306 NORTH UNIVERSITY DRIVE	33351	1989 	26.1795	-80.2718
1330 NO. ESNHOWER DR	1330 NO. ESNHOWER DR	25801	1989 	37.7906	-81.1996
715 NORTH NORWOOD	715 NORTH NORWOOD	28466	1989 	34.7388	-77.9779
5110 JEFFERSON HWY	5110 JEFFERSON HWY	70123	1989 	29.9526	-90.2054
570 PAMLICO PLAZA	570 PAMLICO PLAZA	27889	1989 	35.5604	-77.0346
300 HIGHWAY 24	300 HIGHWAY 24	28557	1989 	34.7298	-76.7522
410 GRAND VALLEY BLVD	410 GRAND VALLEY BLVD	46151	1989 	39.4428	-86.4134
2501 HWY 180 EAST	2501 HWY 180 EAST	88061	1989 	32.7298	-108.302
2110 BELLS HIGHWAY	2110 BELLS HIGHWAY	29488	1989 	32.8999	-80.672
7400 RIVERS AVE	7400 RIVERS AVE	29406	1989 	32.9188	-80.0228
3400 SINGING HILLS BLVD	3400 SINGING HILLS BLVD	51106	1989 	42.4663	-96.3529
15017 EMERALD COAST PKWY	15017 EMERALD COAST PKWY	32541	1989 	30.3918	-86.4338
1681 EATONTON ROAD	1681 EATONTON ROAD	30650	1989 	33.5884	-83.4794
2222 CREST VIEW DRIVE	2222 CREST VIEW DRIVE	54016	1989 	44.9785	-92.72
